title,text,subject,date,link
Bioloog Haabersti hõberemmelga saagast: ehmunute appikarjetest sõideti kalkuleeritud teerulliga täiesti seaduslikult üle,"Kujutlegem Haabersti ristmiku ehituse käigus maha võetud puid korraks laevana. Juuni lõpus tõmmati Haaberstis viimane üle vee pinna ulatuv laevanina koos seal rippuva seltskonnaga vee alla ja lasti allavett. Ahastamist, halamist, tänitamist, sajatamist, vandumist, sõimamist ja räuskamist tuli igal rindel. See oli katastroofi viimase vaatluse viimane hetk. „Laevaomanikud“ – linnas peremehetsevad arendajad - said oma tahtmise – „vanast risust“ lahti, linnakodanikud jäeti vette hulpima. Lubadusega, et aastate pärast saab palju parema laeva, seni katsugu ise kuidagi omadega hakkama saada. Aga kindlasti olgu maksud korralikult makstud. Loo juured on väga kaugel. Ajal, mil Paldiski maantee põhjaküljele hakati kavandama ärihooneid. Või veelgi varem – maareformi alguses. Siis jäeti põllule tõmbamata punane joon – sinnapoole jäi eraldamata perspektiivne Paldiski mnt laienduse ala. Ja võimaldati äridel erastada-osta rohkem maad. Keegi või mõni organisatsioon sai arvatavasti ametlikku või mitteametlikku lisapalka eduka teenuse osutamise eest. Teine ammune juur on esimesega kaudses seoses. Linnamaade korrastamisel ja katastrisse kandmisel ei saanud Paldiski maantee äärsest suure sotsiaalse väärtusega haljasalast sotsiaalmaad, vaid transpordimaa. Võimalik, et see siiski sai alguses sotsiaalmaaks, aga muudeti vaikselt transpordimaaks. Alguse sündmuste detailide täpse järjekorra selgitamine vajab tõsist arhiivitööd. Kui aeg jõudis ristmiku ümberehituse planeerimiseni, olnuks veelkord võimalik osa ärimaad tagasi osta või kavandada seal parkimiskorrus kas kõrgemale või madalamale. Kahjuks olid sellest tehingust potentsiaalselt huvitatud vaid linnakodanikud, mitte mõni mõjus rahastaja. Linnavalitsusel oli rohkem raha vaja enda hoolivusest teavitamisele, seetõttu ei kaalutud tõsisemalt ärimaale tee ehitamise varianti. Eelistati tugevalt mõne firma hetkeäri huve sadade kuni tuhandete kohalike linnakodanike elulistele huvidele. Suurte planeeringute puhul nõuavad seadused avalikustamist ja kodanike kaasamist. Et vähendada võimalikke probleemitõstatusi, on linnavalitsus õppinud seda korraldama võimalikult märkamatuna. Avalikustamine ajastatakse näiteks suvisele ajale, kui on hästi vähe inimesi linnas. Nii toimub praegu Nõmme üldplaneeringuga. Probleemsed planeeringud nuhitakse enamasti kodanike poolt siiski välja kõrge kodanikuaktiivsusega ja suurema sidususega piirkondades nagu Nõmmel, isoleeritud magalakarbikestest koosnevas Haaberstis aga... Kodanike ettepanekutega arvestamine on teine küsimus. Aktiivsel kodanikul pole siiski kõike võimalik valvata – töö, pereelu, erinev ühiskondlik tegevus võtab palju aega – ja ta loodab ikka veel, et temaga ei sigatseta. Nii jõudis Haabersti projekt edukalt teostamiseni. Avanema hakkav pilt oli ehmatav. Ehmunute appikarjetest sõideti pikaajaliselt läbikalkuleeritud teerulliga täiesti seaduslikult üle. Omaette saavutuseks on betoonifirmade ja inimeste elamisega kauplejate esindajate ning fundamentalistlike progressiusklike tänitamine appikarjujate kallal. Soovitati, et protestijad võiks oma jõudu rakendada hoolivalt millelegi mõistlikumale, mitte tegelda juriidiliselt ammu ära läinud rongi taganutmisega. Näiteks võiks tegelda perevägivalla vähendamise ja ohutuma liiklemise probleemidega – sellest oleks ju rohkem kasu. Ainult et nendesamade tänitajate takkakiitmisel pargist põllu peale raiutud, tänavasaaste (müra, tolm, heitgaasid, valgushäiringud) meelevalda lükatud kohalike inimeste vaimne rahulolu on häiritud, nende psüühikat on tasakaalust välja nügitud. Häiritud psüühiline seisund on aga hea pinnas täiendavate peretülide tärkamiseks või ohutuks tänaval liiklemiseks vajaliku tähelepanu hajutamiseks. Halva, otseselt liiklusohutust vähendava projektiga suurendatakse kaudselt liiklusohte, suurendatakse kaudselt ühiskonda lammutavaid inimpingeid. Paju loost on õppida mitut asja. Esiteks – projektide sisukust on vaja suurendada, vaid tehnikakesksed lahendused kütavad pingeid, vaja on rohkem arvestada ka kodanike eluga. Teiseks – linn peaks oma tegevustes muutuma kodanikukesksemaks, kodanike huve rohkem eelistama ärihuvide ees. Kuid sellest võivad õppida ka progressifundamentalistid – puud oleks saanud ühe ööga maha võtta, jättes kodanikud hääletult kaladena kuival õhku ahmima. Ka ainuvõim saab ennast selle loo valguses täiustada. Paju saaga on hea kokkuvõte Tallinnas 25 aastat toimunud ebapiisavale ja süsteemitule linna planeerimisele ja arendamisele. Tulemus olukorrale, kus koos nõukogude aja autoritaarse linnaplaneerimisega visati prügikasti ka mõistuslik terviklik linna planeerimine. Nii libises linna areng ühepäevapoliitikutest ärikate kanda. Linna kavandamisel on määravaks saanud parteidele annetusi tegevate tüürrahastajate huvid, linna juhtivatele parteidele põhisissetuleku tagavat maksuraha loovad kodanikud võib aga pikalt saata. On kokkuvõte olukorrale, mida iseloomustab Eestis seaduste deklaratiivsus ja tõlgendamisvabadus, mitte seaduste mõtte elluviimine.",Eesti Päevaleht,2017-07-14T14:21:11.000Z,https://epl.delfi.ee/arvamus/bioloog-haabersti-hoberemmelga-saagast-ehmunute-appikarjetest-soideti-kalkuleeritud-teerulliga-taiesti-seaduslikult-ule?id=78877422
"Kalju Laidi sahinad: Rikaste TOP, siit me tuleme!","Krimmi annekteerimise mats jõudis Eestisse Nädala alguses toimus Tõnis Paltsu sõprade koosolek ehk Paltsu Krimmi maatüki matus. Paljud sõbrad, nende hulgas ettevõtjad Koit Uus ja Toomas Annus, on aastate jooksul Paltsule laenanud ühtekokku miljoneid eurosid, et Sevastoopoli läheduses asuvatel merevaatega küngastel kinnisvaraäri teha. Arendamisest ei tulnud midagi välja, sest 2014 võttis Venemaa Krimmi poolsaare Ukrainalt jõuga ära. Palts ja sõbrad on rahast ilma, jäänud on vaid kohtuasi Vene kaitseministeeriumi vastu. Nimelt asus Paltsu maadel kunagi Nõukogude sõjaväeosa.",Eesti Ekspress,2017-07-04T21:10:04.000Z,https://ekspress.delfi.ee/teateid_elust/kalju-laidi-sahinad-rikaste-top-siit-me-tuleme?id=78771954
Hõberemmelga kaitsel,"„Uhke puu. Ilus on selle all olla. Mis temast küll saab?“ küsis Vakra. „Ilmselt raiutakse maha. Kui Tallinna linnavalitsus saaks, ta muudkui raiuks puid. Kogu aeg antakse lubasid ilusaid suuri puid maha raiuda, et keskerakondlik võsa saaks vohada,“ kirus Michal. „See keskerakondlik linnavõim on ikka täielik nuhtlus. No miks ei või ilus puu kasvada,“ lausus Vakra ning Michal noogutas.",Eesti Ekspress,2017-07-04T21:10:03.000Z,https://ekspress.delfi.ee/kranaat/hoberemmelga-kaitsel?id=78732960
Janno Zõbin: radikaalsete keskkonnaaktivistide karuteene,"Jõulised võitlused loomade õiguste eest, metsa raiemahtude arutelumaraton, Rail Baltic ja hõberemmelga saaga on lõpuks viinud selleni, et Eestis on osa keskkonnaaktiviste radikaliseerunud. Metsa nägemine kõigest puupõlluna ja selle rakendamine lühiajaliste majanduslike eesmärkide ree ette on mullegi võõras ja sobimatu. Ometi on kõikide eelloetletud vastukampaaniate käigus juhtunud midagi, mille kohta ütleb rahvatarkus: tahtsime parimat, aga välja kukkus nagu alati. Selgituseks tooksin näite, mida kuulsin sõbralt paar päeva tagasi. Eesti mõistes elab mu kamraad ääremaal talus. Lähima väikelinnani on 18 kilomeetrit ja pisut suuremani 70. Nn vanakooli maamehena ei oska ta arvuti abiga kaugtööd teha ja seetõttu on kohalikul tasandil töökoha valikud piiratud. Ta töötab aasta ringi metsas: hiliskevadel ja suvel mürgitab karuputki, ülejäänud ajal on tema tööriist võsasaag. Tegu on veidi boheemlasliku, sügavalt kirjandus- ja kultuurilembese inimesega, kel pole põhjust loodust fetišeerida, kuna see ümbritseb teda iga päev. Ometi õhkub temast looduslähedase eluviisi loomulikkust pea igal sammul. Mõjule pääsevad kisakõrid Sõitis sõber ühele järjekordsele objektile ja massiivse maasturi (objektid on sageli väikese sõiduautoga läbipääsmatutes kohtades, maasturit on puhtpraktiliselt vaja) tagakastist ei puudunud mürgiprits. Tee ääres märkas ta esmapilgul toredate ja sõbralikena näivaid inimesi. Sõber sai aru, et hipiliku välimusega seltskond ilmselt matkab ja esindab just loodusesõpru. Korraga aga näitas mitu seltskonnaliiget talle keskmist sõrme. Loodusehävitaja, maasturijõmm, ahne metsavaras! Sellega oli sõber paika pandud ja tal ei jäänudki üle muud, kui grupile sõbralikult vastu lehvitada. Loomulikult ei pretendeeri see üksikjuhtum ammendamatule tõele, kuid näitab, et selline sildistav hoiak on ühiskonnas võimalik. Jõuliste vastanduste kaudu, mustvalget retoorikat kasutades külvavad osa radikaliseerunud keskkonnaaktiviste seemet, mille meedia vohama paneb. Intelligentsematele ja edasiviiva tegevusega silmapaistvatele loodushoidjatele teeb see aga karuteene. Tublide toimetajate asemel pääsevad mõjule kisakõrid. Niikaua kui jagub kisakõrisid, toimib ka meedia masinavärk. Endalgi on nüüd huvitav: milline on järgmine ühiskonda lõhestav big thing (suur asi – toim)?",Eesti Päevaleht,2017-07-04T21:05:02.000Z,https://epl.delfi.ee/arvamus/janno-zobin-radikaalsete-keskkonnaaktivistide-karuteene?id=78774964
Remmelga tähelend jätkub postuumselt: puu jagatakse tuleva aasta kevadise näituse tarbeks koolidesse laiali,"Arborist Heiki Hanso selgitas kohapeal välja puu vanuse, mis tema mõõtmise kohaselt on 72 aastat. Puuaktiviste esindas koolihoovis norra päritolu keskkonnasõbralik insener Vegard, kes luges aga puu vanuseks kokku 110 aastat. Erinevatest arvamustest hoolimata on tõsiasi aga see, et puu oli vastupidiselt dendroloogia seltsi presidendi Aino Aaspõllu öeldule igati terve ja elujõuline. Mis nüüd lõhutud puust edasi saab? Ristiku põhikooli tööõpetuse õpetaja Jürgo Nooni sõnul leiab remmelgas peale raiumist omamoodi eksklusiivset kasutust: „Me lõikame ta nüüd tükkideks ja jaotame materjali saja kooli vahel ära,“ märgib õpetaja. „Nii ta jõuab kõikidesse maakondadesse. Iga kool teeb sellest puidust oma äranägemise järgi midagi ning järgmisel kevadel teeme suure näituse, kus kõik need asjad välja pannakse.“ Nooni sõnul on Eesti Tööõpetajate Seltsi eesmärk anda puule uus väärtus, et palju tähelepanu saanud remmelgas lihtsalt ei kaoks, vaid elaks asjades edasi. Kurb uudis on see aga inimestele, kes puu kaitsmise eest oma allkirjadega seisid. Pärast hõberemmelga langetamist tegi üks allkirja andnud linnakodanik Elmo ettepaneku, et kõik puu säilimise eest seisnud inimesed võiksid minna ja remmelgast endale nii-öelda oma tüki võtta. „Andsin oma allkirja, allkiri oli lehel ja selle numbriks oli 1154. Sellest lähtuvalt — kui võim hakkab seda lõikama, siis mina tahaksin oma lastele või oma lastelastele saada puu küljest seda ühte tuhande ühesaja viiekümne neljandikku, et saaks selle ära kuivatada ning eksponeerida seda järeltulevatele põlvedele,“ arvas Elmo. „Kui te tulete siin „inimest“ raiuma, siis palun lubage mul osaleda tema matustel — kui mina seisin selle puu säilimise nimel, siis usun, et mul on õigus sellele ühele liistakule.“",Delfi,2017-07-02T18:44:55.000Z,https://www.delfi.ee/news/paevauudised/eesti/remmelga-tahelend-jatkub-postuumselt-puu-jagatakse-tuleva-aasta-kevadise-naituse-tarbeks-koolidesse-laiali?id=78726536
Hõberemmelga kaitsjate tegevus läks politseile kalliks maksma,"""Puu langetasime ja sellele eelnenud perioodi politseilised tegevused läksid maksma tuhandeid eurosid. Siia lisanduvad logistilised, menetluslikud ja muud kaudsed kulud. Politseinikud olid puu langetamisega juba nädalaid seotud,"" selgitas politsei pressiesindaja Seiko Kuik. Politsei tegevustesse oli 27. juunil kaasatud rohkem kui 40 politseiametnikku. ""Ala vabastamisel kasutati paari tavapatrulli ning Harjumaal ega Eestis ei olnud seetõttu vähem politseinikke väljas,"" kinnitas Kuik. Päästeamet oli kaasatud hõberemmelga juures toimunud olukorda lahendama 27. juunil. Selle väljasõidu puhul saab arvesse võtta vaid masinate kütusekulu, sest päästjad on valves niikuinii ja nende töötunnid jooksevad, sestap siia töötunde arvestatud ei ole. ""Hõberemmelga juures oli üleeile politseil abiks kolm päästemasinat – kas redelautot ja põhiauto. Kokku olid masinad kohal umbes kuus tundi. Masinad töötasid tühikäigul ja kütusekulu kolme masina kohta umbes 120 liitrit diiselkütust. Kütuse hind on veidi rohkem kui 1 euro liitrist, nii et summa jääb sinna 150 euro alla. Päästjaid oli kohapeal kaheksa – kummaski redelautos kaks ja põhiautos neli,"" selgitas päästeameti pressiesindaja Annika Koppel.",Maaleht,2017-06-29T10:07:12.000Z,https://maaleht.delfi.ee/tarbija/hoberemmelga-kaitsjate-tegevus-laks-politseile-kalliks-maksma?id=78723544
Keskerakondlane kaitseb hõberemmelga kukutamist: roheliste ideede sildi all kaitstakse vaid kitsa huvirühma või poliitikute klikihuve,"Kord tehakse seda puukallistamise, kord puudulikele uuringutele ja kohtukaebuste sildi all. Tegelikkuses ei ole sellel pidurdamisel muud eesmärki kui realiseerida, kas kitsa huvirühma või mõnede poliitikute omakasupüüdlike eesmärke. Paraku jääb siinkohal kaotajaks ei keegi muu kui tavaline pealinlane, kes jääb ka edaspidi elama ummikus. Kas tänased aktivistid on suvatsenud mõelda nende lastevanemate või laste peale, kes peavad jätkuvalt ärkama iga päev varem selleks, et kulutada vastavad pool tundi heitgaaside hingamisele? Kaasaegne roheline mõtlemine peaks juba kasvama üle senistest kaitsvatest hoiakutest, kus oldi alati millegi vastu. Efektiivne lähenemine ei saa seisneda selles, et takistatakse linna loomulike arenguvajadusi. See on äärmus, millesse kaldumine ei too pikemas perspektiivis kellelegi kasu. Roheline mõtlemine peaks oma loomult olema lähtekohaks asjade kaasajastamisel. Jah, puu mahavõtmine ei ole iseenesest hea, kuid samas ei saa jääda olulise tähtsusega tee-ehitus seisma puu taha, seda enam kui teerajamise järgselt istutatakse samasse kohta mitukümmend asendusistikut. Kõnealuste teedeehitustega väheneb oluliselt heitgaaside hulk, liiklus muutub sujuvamaks ning turvalisemaks. Kokkuvõttes keskkond võidab. Leian, et ratsionaalne ja linnaelanikule kasulik mõtteviis võiks nii roheliste, kui ka kogenud poliitikute puhul olla probleeme identifitseeriv ning lahendusi pakkuv, mitte aga linnaelanike vajadusi eirav ja takistusi seadev. Tühjad loosungid ja trummipõrin Huvitav oleks kuulda arukaid lahendusi, mis tagaksid infrastruktuuri, linna teenuste või laiemalt elukeskkonna kaasajastamisel roheliste ideede eluviimist. Selleks, et sisule keskendumist vältida pole tarvis midagi teha! Trummi tagudes, millegi vastu allkirju korjates ja loosungeid karjudes saavutatakse erilise vaimse pingutuseta kiiresti ja odavalt piisavalt tähelepanu. Mõtlemine nõuab aga pingutust, kaalumist ja lahenduste pakkumist. Täna kostub pseudorohelistelt vaid protesti ja tühja trummipõrinat, milles ei sisaldu ühtki edasiviivat ideed. Objektiivsed faktid jäävad tähelepanuta kui pole soovi neid näha. Tallinn on viimaste aastate jooksul olnud Euroopa üks eesrindlikumaid rohelise mõtlemise edasiviijaid. Just Tallinna endiselt linnapealt pärineb Euroopa Rohelise pealinna initsiatiiv, millest on tänaseks saanud Euroopa linnade ihaldatud tiitel. Just Tallinn oli esimene Euroopa pealinn, mille elanikud naudivad tasuta ühistransporti. Kusjuures viimases meetmes ei ole revolutsiooniline mitte ainult roheline, vaid ka sotsiaalne mõõde. Ka sellest ideest on saanud siht mille poole püüdlevad teisedki Euroopa linnad. Tühi jutt pole muud kui müra! Välisõhus leviv müra on atmosfääriõhu kaitse seaduse tähenduses inimtegevusest põhjustatud ning välisõhus leviv soovimatu või kahjulik heli, mida tekitavad paiksed või liikuvad allikad. Müra on keskkonnakahjulik. Kahjuks on neid, kes lasevad end müra mõista püüdes sellest häirida, veel enam on mul aga kahju nendest, kes arvavad end mõistvat selles sisalduvat. Mõista pole müras miskit. Auväärt puukallistajad, palun ärge segage linna arengut. Kui te soovite panustada, siis paluks kasvõi üht ratsionaalset ideed.",Eesti Päevaleht,2017-06-29T10:00:58.000Z,https://epl.delfi.ee/arvamus/keskerakondlane-kaitseb-hoberemmelga-kukutamist-roheliste-ideede-sildi-all-kaitstakse-vaid-kitsa-huviruhma-voi-poliitikute-klikihuve?id=78714672
Mis saab meie linnakeskkonnast edasi pärast hõberemmelgat?,"Üldiselt lõppes Haabersti hõberemmelga lugu nii, nagu arvata võis. Ainuke üllatus oli see, et niiöelda võimu esindajatel võttis telklinnaku likvideerimine kauem aega kui oleks eeldanud. Kes teab, miks. Võib-olla eeldati ja loodeti ""vaiksemat"" lahendust, aga lõpuks oli see ikkagi selline, mis tõusis Eesti meediamaastikul uudiseks number üks. Olgu puuga kuidas on, tema saatus oli juba ammu kabinettides otsustatud. Ent laias plaanis saavutas see äärmiselt radikaalne kaitseaktsioon selle eesmärgi, et rohelus linnas on nüüd rahva seas igati aktuaalne teema. Milline peaks olema linn, mida endas sisaldama? Kuidas peaksid olema organiseeritud nii transport kui ka rohealad? Haabersti ringristmiku küsimus ei ole teema kusagil isolatsioonis, vaid vaidlusi leiab aset igal pool, sealhulgas ka näiteks tänaseni toppama jäänud Reidi tee ehitus. Kui mõelda liikluse planeerimisele, siis on Tallinnas ummikute ja autode hulk viimase 10-15 aastaga kasvanud. Tipptunni ajal on paljudel tänavatel suhteliselt võimatu liigelda. Ehk siis teisisõnu on Tallinn tänaseks päevaks jõudnud ka n-ö ametlikult suurlinnade sekka, kus ummikud on tavapärased. Kas soosida autodele üha soodsamate sõidutingimuste loomist? Või soosida niiöelda autondust pärssivaid lahendusi ja alternatiivsete liiklemisviiside eelisarendamist, sh ühistransporti? Siinhulgas mõtlen ka kogu Tallinna lähiümbrust puudutavat transpordisüsteemi, sest terve hulk Tallinnas töötavaid inimesi elab linnast välja. Autodele võidakse luua soodsaid sõidutingimusi linna südamesse jõudmiseks, aga kui nad kõik kesklinna kobarasse kokku jooksevad, on lõpptulemus ikkagi ebameeldiv. Ühe inimese vaatenurgast võetuna on mugav mõelda, et väga hea oleks autoga igal pool liikuda. Aga pikas plaanis vaadates tundub see tupiktee. Pärast on kõik kohad autosid täis ning inimesed on ummikutes rahutud. Värske õhu puudumisest rääkimata. Linna ei ole võimalik nii lõhki planeerida, et kasvav autode hulk ära mahutada ning säilitada hea elukeskkond. Mulle tundub, et tuleb liikuda teistsuguse kompromissi suunas, ning eelisarendada muid lahendusi, sealhulgas ka rohelust.",Delfi,2017-06-29T08:39:01.000Z,https://www.delfi.ee/news/paevauudised/rahvahaal/mis-saab-meie-linnakeskkonnast-edasi-parast-hoberemmelgat?id=78706912
Arborist Heiki Hanso luges kokku Haabersti hõberemmelga aastaringid - 72,"""Täna sain kokku lugeda Haabersti hõberemmelga aastarõngad ehk kevad-ja sügispuidu moodustatud erineva tihedusega puidu värvid. Lugesin tumedaid triipe, sest need joonistuvad paremini välja. Lõikekoht on ca rinnasekõrgusel maapinnast mõõtudega 115cm ja 120cm. Mina sain kokku 72 aastat vanust,"" selgitas ta. ""Vanuselt jäävad remmelgad alla paljudele puuliikidele: harva küündib nende iga üle 150 aasta. Eesti võimsaimad remmelgad pole enamasti mitte looduslikult tärganud, vaid inimene on nad kasvama pannud,"" kirjutas Hendrik Relve 2006. aastal ajakirjas Eesti Loodus. Et remmelgad vananevad kiiresti, siis on ka andmestik Eesti suurimate kohta muutlikum kui teiste võimsate põlispuude, näiteks tammede või pärnade puhul.",Maaleht,2017-06-29T08:08:29.000Z,https://maaleht.delfi.ee/tarbija/arborist-heiki-hanso-luges-kokku-haabersti-hoberemmelga-aastaringid-72?id=78723364
Peeter Laurits ja Andres Lõo mängivad Vaal Galeriis utoopilist eelmängu,"„Coming soon…” … ei, tegelikult juba siin. Olnud siin sadu miljoneid aastaid enne meid, inimesi. Taimestik. Taimed. Liikumatud. Hääletud. Pea märkamatud. Sellele, et pöörame taimedele vähe tähelepanu, on antud nimetus „taimepimedus” – kui me vaatame mingit fotot või stseeni, kus taimede kõrval on ka mõni loom, inimene või tehisobjekt, siis teadvustame just viimaseid. Taimed aga jäävad olulise tähelepanuta. On asi vaatajas-kuulajas? Lauritsa ja Lõo ühisnäitus Vaal Galeriis just nii väidab. Paljuhäälselt ja jõuliselt: kel silmad, see nähku!",Eesti Päevaleht,2018-10-16T21:05:02.000Z,https://epl.delfi.ee/kultuur/peeter-laurits-ja-andres-loo-mangivad-vaal-galeriis-utoopilist-eelmangu?id=84008118
222 tähtsat tegelast ja üks puu,"Kas te mäletate, mida tegite 12. juunil? Vaatasin kalendrist järele, mul oli see täiesti tavaline töine esmaspäev. Ometi juhtus sel päeval midagi olulist, sest ilmus 222 inimese kiri sõnumiga: “Palume Riigikogul jätta Rail Balticu raudteeühenduse arendamise rahvusvaheline kokkulepe ratifitseerimata.” Tähtis pole mitte see kiri, vaid asjaolu, et tekst, mille allkirjastasid (alates Arne Aderist kuni Airi Värnikuni) tuntud ja tunnustatud inimesed, jäi ilma igasuguse avaliku mõjuta.",Maaleht,2017-06-28T21:10:04.000Z,https://maaleht.delfi.ee/artikkel/78696436/222-tahtsat-tegelast-ja-uks-puu
"VIDEO ja FOTOD | Puukaitsja Mati tuli remmelga ""haua"" juurde tagasi, politsei viis ta taas ära","Puu langetamisest on möödas ööpäev. Eile õhtul remmelga ""hauale"" asetatud küünlad hakkavad aeglaselt augu veega täitudes uppuma, kuid kohalikud elanikud ja Mati hoolitsevad selle eest, et leek puu mälestuseks püsiks. Augu veerel, kus varem asus känd, on asetatud ka sümboolne paberileht, millel on kirjas: ""rahu, мир, peace"". Mati on endisele rohelisele muruplatsile, mida praegu katab ehitusliiv, kaasa võtnud paki saia ja rätiku, mida hoiab ringi jalutades sündsalt ümber niuete. Tundub, et majaesine haljasala on ööpäevaga muutunud võrdväärseks liivase rannaribaga, kus soovijad võiksid tahtmise korral päikest võtta. ""See siin on haud ja see on püha. See on isegi püham kui see puu, mis siin oli. Me seisame siin selle haua kaitsel. See on püha koht ja 40 päeva võib olla hauarahu,"" ütles Mati, kes rääkis, et puukaitsjaid võib küll ära viia, kuid nad tulevad tagasi. Mati osutas, et puu mahavõtmise jäljed kustutati väga kiiresti, ja tema hinnangul tehti seda selleks, et varjata, et puu oli täiesti terve ning sugugi mitte mädanenud, nagu väideti. Küsimusele, kui kaua ta kavatseb puu nn haua juures olla, vastas Mati samamoodi, nagu kuu aja eest puu all laagris olles: ""Lõpuni."" Kella 14.45 paiku saabus kohale aga politsei, kes Mati taas kinni võttis ja endaga kaasa viis. Enne seda jõudis mees meenutada ka ööd arestikambris, kus ta enda sõnul oli umbes 12 tundi ilma söögi, joogi ja tualetita. Samuti heitis Mati politseile ette jõu kasutamist. Kinni hoiti politseis tema sõnul eile seitset inimest.",Delfi,2017-06-28T11:41:34.000Z,https://www.delfi.ee/news/paevauudised/eesti/video-ja-fotod-puukaitsja-mati-tuli-remmelga-haua-juurde-tagasi-politsei-viis-ta-taas-ara?id=78712026
Metsakaitsjate pöördumine: linna areng peab toetama keskkonna ja haljastuse säilimist,"Kodanikuühenduse Eesti Metsa Abiks hinnagul näitab eilne, et inimesed on oma elukeskkonna pärast ühe suuuremas mures. Nad lisavad, et on oluline, et pealinna ametkond hakkaks ühes kohalike elanikega linnaloodust rohkem väärtustama. Eesti Metsa Abiks liikmeskonna pöördumine: Viimased kuu aega üha suuremat kuulsust kogunud Haabersti hõberemmelga juhtum on leidnud ohtralt kaasaelajaid ka kodanikuühenduse Eesti Metsa Abiks (EMA) liikmeskonna hulgas. Kuna iga kolmas eestlane elab Tallinnas, siis on selge, et paljudele kaasmaalastele on pealinna rohelus esimeseks kokkupuutepunktiks loodusega. Seega on täiesti mõistetav ka linlaste soov seda loodust hoida ja kaitsta, sest haljastus tagab linnaelanikele ja nende lastele ühtaegu tugeva tervise ja hingerahu. Eile hommikul jõuvõttega paju küljest eemaldatud linnaelanike juhtum näitab, et inimesed on oma elukeskkonna pärast üha suuremas mures. ""Soovitasin pajukaitsjatel linnale ultimaatumit pakkuda,"" selgitab EMA koordinaator Linda-Mari Väli. ""Tuua paju ohvriks selle eest, et mujal linnas veel ulatuslikumad raiekavad ära jääksid. Võib-olla oleksid remmelgakaitsjad selle plaaniga lõpuks ka nõusse jäänud, kui linn näidanuks üles suuremat valmisolekut dialoogiks."" Kodanikuühenduse hinnangul on kahetsusväärne, et Haabersti hõberemmelga mahavõtmise eest justkui kõikide Õismäe elanike pöördumise edastanud MTÜ Haabersti Korteriühistute Ümarlaud on kõigest kaks aastat tagasi asutatud ning väga väheste liikmetega marginaalne ühing, mille juhataja Arvo Allev on muu hulgas Tallinna Linnavalitsuse töötaja ja Tallinna Munitsipaalpolitsei vaneminspektor. Allev on Keskerakonna liige ning kandideeris ka 2013. aasta valimistel. ""Paju tükeldamise ajal kogunesid puu juurde ka maha raiutud allee äärsetes kortermajades elavad inimesed, kes leidsid, et otsuse eest vastutav ümarlaud pole neid sellesse protsessi tegelikult kaasanud ning nemad ringristmiku ehitust sellisel kujul ei toeta,"" selgitab Väli tekkinud kahtluste tagapõhja. ""Samuti vääriks uurimist, millel põhines Eesti Dendroloogia Seltsi presidendi Aino Aaspõllu väide, et paju on seest mäda, kui puu langetamisel tehtud fotodelt võib näha nii kändu kui tüve täiesti tervetena."" Siinkohal tasub meenutada, et juba kaks aastat tagasi väitis Aaspõllu, et Tallinn vajaks suuremat sorti raiet. ""Vabariigi alguses oli üks väga hea periood, kui spetsialistid said tegutseda ilma ametniketa,"" rääkis dendroloog toona Vikerraadio saates ""Uudis +"". ""Me võtsime järjest kesklinna parke ja raiusime maha puid, mis teisi segavad. Kõik puud ei mahu linna. Linn vajaks praegu kohutavalt raiet. Meil on nii palju haigeid koledaid isetekkelisi puid, aga selleks ei anta raieluba."" Kodanikuühendus Eesti Metsa Abiks leiab, et tervete ja tugevate puude langetamise asemel võiks siiski otsida võimalusi nende säilitamiseks. EMA kutsub nii metsakaitsjaid kui linnaelanikke laupäeva pärastlõunal Stroomi metsa prügist koristama, et teha ühelt poolt midagi head meie linnale, teiselt poolt aga teadustada, et Haabersti piirkonnas on peagi algamas veelgi ulatuslikumad raiekavad. ""On oluline, et pealinna ametkond hakkaks ühes kohalike elanikega linnaloodust rohkem väärtustama ning algaks konstruktiivne dialoog selle nimel, et linna areng keskkonna ja haljastuse säilimist toetaks,"" vahendab Väli kodanikuühenduse seisukohta.",Delfi,2017-06-28T05:21:04.000Z,https://www.delfi.ee/artikkel/78704916/metsakaitsjate-poordumine-linna-areng-peab-toetama-keskkonna-ja-haljastuse-sailimist
LUGEJA FOTO | Hõberemmelga mälestuseks süüdati küünlad,"Peale küünalde oli remmelga endisele kasvukohale asetatud ka rahutuvi pilt, millel eesti, inglise ja vene keeles rahusõnumit jagati. Haabersti ristmiku hõberemmelgat plaaniti langetada juba varahommikul, kuid puu kaitseks ronisid kaks meeleavaldajat puu otsa. Kokkuvõttes kulus puu mahavõtmiseks umbes kaheksa tundi. Tallinna linn on võtnud vastu otsuse rekonstrueerida Haabersti ristmik, et suurendada selle läbilaskevõimet ja vähendada liiklusummikuid, ning seda otsust on juba asutud ellu viima. Puukaitsjad olid alates mai lõpust Paldiski maanteel laagris Haabersti ringi lähedal kasvava hõberemmelga juures, et avaldada meelt tee-ehitusele ette jääva puu mahavõtmise vastu.",Delfi,2017-06-28T01:36:17.000Z,https://www.delfi.ee/news/paevauudised/eesti/lugeja-foto-hoberemmelga-malestuseks-suudati-kuunlad?id=78704458
